molecule_chembl_id,canonical_smiles,standard_value
CHEMBL395856,CC(C)C[C@@H](NC(=O)[C@H](O)Cc1ccc(O)cc1)C(=O)N1[C@H](C(=O)N[C@@H](CCCNC(=N)N)C(=O)O)C[C@@H]2CC[C@@H](O)C[C@@H]21,650.0
CHEMBL395639,N=C(N)NCCC[C@H](NC(=O)[C@@H]1C[C@@H]2CC[C@@H](O)C[C@@H]2N1C(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](O)Cc1ccc(O)cc1)C(=O)O,12000.0
CHEMBL395638,N=C(N)NCCCCNC(=O)[C@@H]1C[C@@H]2CC[C@@H](O)C[C@@H]2N1C(=O)[C@@H](Cc1ccc(O)cc1)NC(=O)[C@H](O)Cc1ccc(O)cc1,150.0
CHEMBL239566,N=C(N)NCCC[C@H](NC(=O)[C@@H]1C[C@@H]2CC[C@@H](O)C[C@@H]2N1C(=O)[C@@H](Cc1ccc(O)cc1)NC(=O)[C@H](O)Cc1ccc(O)cc1)C(=O)O,1000.0
CHEMBL239357,N=C(N)NCCC[C@@H](CO)NC(=O)[C@@H]1C[C@@H]2CC[C@@H](O)C[C@@H]2N1C(=O)[C@@H](Cc1ccc(O)cc1)NC(=O)[C@H](O)Cc1ccc(O)cc1,8800.0
CHEMBL220050,C[C@@H](C(=O)N1CCOCC1)N1CC[C@H](NS(=O)(=O)/C=C/c2ccc(Cl)s2)C1=O,158000.0
CHEMBL391640,C/C(=C\S(=O)(=O)N[C@H]1CCN([C@@H](C)C(=O)N2CCOCC2)C1=O)c1ccc(Cl)s1,25100.0
CHEMBL391737,C[C@@H](C(=O)N1CCOCC1)N1CC[C@H](NS(=O)(=O)CCc2ccc(Cl)s2)C1=O,25100.0
CHEMBL248849,O=C(C1CCN(c2ccncc2)CC1)N1CC[C@@H](CNS(=O)(=O)/C=C/c2ccc(-c3ccc(Cl)s3)s2)C1,30.0
CHEMBL554926,CS(=O)(=O)c1ccccc1-c1ccc(NC(=O)c2cc(C(F)(F)F)nn2-c2ccc3onc(N)c3c2)c(F)c1,5200.0
CHEMBL399330,Nc1noc2ccc(-n3nc(C(F)(F)F)cc3C(=O)N3CCCCc4cc(-c5ccccc5S(N)(=O)=O)ccc43)cc12,4200.0
CHEMBL399331,Nc1noc2ccc(-n3nc(C(F)(F)F)cc3C(=O)N3CCc4cc(-c5ccccc5CN5CCCC5)ccc43)cc12,40000.0
CHEMBL398518,CS(=O)(=O)c1ccccc1-c1ccc2c(c1)C(O)CCN2C(=O)c1cc(C(F)(F)F)nn1-c1ccc2onc(N)c2c1,4200.0
CHEMBL398517,CS(=O)(=O)c1ccccc1-c1ccc2c(c1)C(=O)CCN2C(=O)c1cc(C(F)(F)F)nn1-c1ccc2onc(N)c2c1,4200.0
CHEMBL398516,CS(=O)(=O)c1ccccc1-c1ccc2c(c1)CCCN2C(=O)c1cc(C(F)(F)F)nn1-c1ccc2onc(N)c2c1,4200.0
CHEMBL399956,Nc1noc2ccc(-n3nc(C(F)(F)F)cc3C(=O)N3CCc4cc(-c5ccccc5S(N)(=O)=O)ccc43)cc12,2500.0
CHEMBL251762,CS(=O)(=O)c1ccccc1-c1ccc2c(c1)CCN2C(=O)c1cc(C(F)(F)F)nn1-c1ccc2onc(N)c2c1,2500.0
CHEMBL250349,CN(C)Cc1ccccc1-c1ccc2c(c1)CCN2C(=O)c1cc(C(N)=O)nn1-c1ccc2onc(N)c2c1,20000.0
CHEMBL402927,Cc1nn(-c2cccc(CN)c2)c2c(F)c(-c3ccc(N4CCCC4=O)cc3)ccc12,702.0
CHEMBL400734,Cc1nn(-c2cccc(CN)c2)c2c(F)c(-c3ccc(N4CCCCC4=O)cc3)ccc12,1899.0
CHEMBL254410,Cc1nn(-c2cccc(CN)c2)c2cc(-c3ccc(N4CCCC4=O)cc3)ccc12,10000.0
CHEMBL254831,NC(=O)c1nn(-c2ccc3onc(N)c3c2)c2c(F)c(-c3ccc(N4CCCCC4=O)cc3F)ccc12,10000.0
CHEMBL254621,Nc1noc2ccc(-n3nc(C(F)(F)F)c4ccc(-c5ccc(N6CCCCC6=O)cc5F)c(F)c43)cc12,10000.0
CHEMBL254620,Cc1nn(-c2ccc3onc(N)c3c2)c2c(F)c(-c3ccc(N4CCCCC4=O)cc3F)ccc12,10000.0
CHEMBL254411,Cc1nn(-c2cccc(CN)c2)c2cc(-c3ccc(N4CCCCC4=O)cc3)ccc12,10000.0
CHEMBL223042,CN(C)CCCN(c1ccncc1)c1ccc(-c2ccc3c(C(N)=O)nn(-c4ccc5onc(N)c5c4)c3c2F)c(F)c1,10000.0
CHEMBL251939,CN(C)CCN(c1ccncc1)c1ccc(-c2ccc3c(C(N)=O)nn(-c4ccc5onc(N)c5c4)c3c2F)c(F)c1,10000.0
CHEMBL251938,CN(C)CCN(c1cccnc1)c1ccc(-c2ccc3c(C(N)=O)nn(-c4ccc5onc(N)c5c4)c3c2F)c(F)c1,10000.0
CHEMBL401151,CN(C)CCN(c1ccccc1)c1ccc(-c2ccc3c(C(N)=O)nn(-c4ccc5onc(N)c5c4)c3c2F)c(F)c1,10000.0
CHEMBL400504,CN(c1ccncc1)c1ccc(-c2ccc3c(C(N)=O)nn(-c4ccc5onc(N)c5c4)c3c2F)c(F)c1,6638.0
CHEMBL255053,CN(C)Cc1ncccc1-c1ccc(-c2ccc3c(C(N)=O)nn(-c4ccc5onc(N)c5c4)c3c2F)c(F)c1,10000.0
CHEMBL255052,CN(C)Cc1cnccc1-c1ccc(-c2ccc3c(C(N)=O)nn(-c4ccc5onc(N)c5c4)c3c2F)c(F)c1,10000.0
CHEMBL400306,CN(C)Cc1ccncc1-c1ccc(-c2ccc3c(C(N)=O)nn(-c4ccc5onc(N)c5c4)c3c2F)c(F)c1,10000.0
CHEMBL252540,CN(C)Cc1cccnc1-c1ccc(-c2ccc3c(C(N)=O)nn(-c4ccc5onc(N)c5c4)c3c2F)c(F)c1,10000.0
CHEMBL252341,CN(C)Cc1ccccc1-c1ccc(-c2ccc3c(C(N)=O)nn(-c4ccc5onc(N)c5c4)c3c2F)c(F)c1,10000.0
CHEMBL399163,CN(C)Cc1[nH]ncc1-c1ccc(-c2ccc3c(C(N)=O)nn(-c4ccc5onc(N)c5c4)c3c2F)c(F)c1,10000.0
CHEMBL398870,CN(C)Cc1nccn1-c1ccc(-c2ccc3c(C(N)=O)nn(-c4ccc5onc(N)c5c4)c3c2F)c(F)c1,10000.0
CHEMBL253094,CS(=O)(=O)c1ccccc1-c1ccc(CC(=O)c2cc(C(F)(F)F)nn2-c2ccc3onc(N)c3c2)cc1,20000.0
CHEMBL252650,COc1ccc(-n2nc(C(F)(F)F)cc2C(=O)Cc2ccc(-c3ccccc3S(N)(=O)=O)cc2F)cc1,6000.0
CHEMBL252649,COc1ccc(-n2nc(C(F)(F)F)cc2C(=O)Cc2ccc(-c3ccccc3S(N)(=O)=O)cc2)cc1,2500.0
CHEMBL252454,Nc1noc2ccc(-n3nc(C(F)(F)F)cc3C(=O)Cc3ccc(-n4ccccc4=O)cc3F)cc12,15000.0
CHEMBL402166,Nc1noc2ccc(-n3nc(C(F)(F)F)cc3C(=O)Cc3ccc(N4CCCCC4=O)cc3)cc12,20000.0
CHEMBL442292,CN(C)Cc1nccn1-c1ccc(CC(=O)c2cc(C(F)(F)F)nn2-c2ccc3onc(N)c3c2)cc1,4200.0
CHEMBL253713,CC(C(=O)c1cc(C(F)(F)F)nn1-c1ccc2onc(N)c2c1)c1ccc(-c2ccccc2S(N)(=O)=O)cc1F,20000.0
CHEMBL269191,CC(C(=O)c1cc(C(F)(F)F)nn1-c1ccc2onc(N)c2c1)c1ccc(-c2ccccc2S(C)(=O)=O)cc1F,20000.0
CHEMBL404286,CC(C(=O)c1cc(C(F)(F)F)nn1-c1ccc2onc(N)c2c1)c1ccc(-c2ccccc2S(N)(=O)=O)cc1,20000.0
CHEMBL253298,CC(C(=O)c1cc(C(F)(F)F)nn1-c1ccc2onc(N)c2c1)c1ccc(-c2ccccc2S(C)(=O)=O)cc1,20000.0
CHEMBL253297,Nc1noc2ccc(-n3nc(C(F)(F)F)cc3C(=O)Cc3ccc(-c4ccccc4S(N)(=O)=O)cc3F)cc12,20000.0
CHEMBL403196,CS(=O)(=O)c1ccccc1-c1ccc(CC(=O)c2cc(C(F)(F)F)nn2-c2ccc3onc(N)c3c2)c(F)c1,20000.0
CHEMBL404061,Nc1noc2ccc(-n3nc(C(F)(F)F)cc3C(=O)Cc3ccc(-c4ccccc4S(N)(=O)=O)cc3)cc12,20000.0
CHEMBL402167,COc1ccc(-n2nc(C(F)(F)F)cc2C(=O)Cc2ccc(-c3ccccc3CN3CC[C@H](O)C3)cc2)cc1,4200.0
CHEMBL252453,Nc1noc2ccc(-n3nc(C(F)(F)F)cc3C(=O)Cc3ccc(-c4ccccc4CN4CCCC4)cc3)cc12,4200.0
CHEMBL253926,CN(C)Cc1ccccc1-c1ccc(CC(=O)c2cc(C(F)(F)F)nn2-c2ccc3onc(N)c3c2)c(F)c1,4200.0
CHEMBL403042,COc1ccc(-n2nc(C(N)=O)cc2C(=O)Cc2ccc(-n3ccccc3=O)cc2F)cc1,15000.0
CHEMBL252853,COc1ccc(-n2nc(C(F)(F)F)cc2C(=O)Cc2ccc(-n3ccccc3=O)cc2F)cc1,15000.0
CHEMBL252651,COc1ccc(-n2nc(C(F)(F)F)cc2C(=O)Cc2ccc(N3CCCCC3=O)cc2)cc1,15000.0
CHEMBL404873,N=C(N)N1CCC[C@@H](C[C@H](NC(=O)[C@@H]2CC[C@H]3CN(C(=O)CCc4ccccc4)CC(=O)N32)C(=O)c2nc3ccccc3s2)C1,590.0
CHEMBL333154,N=C(N)N1CCC([C@H](NC(=O)[C@@H]2CC[C@H]3CN(C(=O)CCc4ccccc4)CC(=O)N32)C(=O)c2nccs2)CC1,11900.0
CHEMBL256631,N[C@H]1CC[C@H]([C@H](NC(=O)[C@@H]2CC[C@H]3CN(S(=O)(=O)Cc4ccccc4)CC(=O)N32)C(=O)c2nc3ccccc3s2)CC1,1400.0
CHEMBL256028,COC(=O)n1nnnc1C(=O)[C@@H](NC(=O)[C@@H]1CC[C@H]2CN(S(=O)(=O)Cc3ccccc3)CC(=O)N21)[C@H]1CC[C@H](N)CC1,400000.0
CHEMBL256027,Cn1nnnc1C(=O)[C@@H](NC(=O)[C@@H]1CC[C@H]2CN(S(=O)(=O)Cc3ccccc3)CC(=O)N21)[C@H]1CC[C@H](N)CC1,35000.0
CHEMBL271046,Cc1nc(C(=O)[C@@H](NC(=O)[C@@H]2CC[C@H]3CN(S(=O)(=O)Cc4ccccc4)CC(=O)N32)[C@H]2CC[C@H](N)CC2)sc1C(=O)O,65000.0
CHEMBL401696,N[C@H]1CC[C@H]([C@H](NC(=O)[C@@H]2CC[C@H]3CN(S(=O)(=O)Cc4ccccc4)CC(=O)N32)C(=O)c2nccs2)CC1,8000.0
CHEMBL256394,N=C(N)N1CCC[C@@H](C[C@H](NC(=O)CN2C(=O)CN(CCCc3ccccc3)C(=O)[C@@H]2Cc2ccccc2)C(=O)c2nccs2)C1,80.0
CHEMBL402843,C[C@H]1C(=O)N(CCCc2ccccc2)CC(=O)N1CC(=O)N[C@@H](C[C@@H]1CCCN(C(=N)N)C1)C(=O)c1nccs1,24000.0
CHEMBL402378,N=C(N)N1CCC[C@@H](C[C@H](NC(=O)CN2C(=O)CN(CCCc3ccccc3)C(=O)[C@H]2Cc2ccccc2Cl)C(=O)c2nccs2)C1,9700.0
CHEMBL256219,C[C@@H]1C(=O)N(CCCc2ccccc2)CC(=O)N1CC(=O)N[C@@H](C[C@@H]1CCCN(C(=N)N)C1)C(=O)c1nccs1,340.0
CHEMBL404654,N=C(N)N1CCC[C@@H](C[C@H](NC(=O)CN2C(=O)CN(CCCc3ccccc3)C(=O)[C@H]2Cc2ccccc2)C(=O)c2nccs2)C1,9100.0
CHEMBL270837,N=C(N)N1CCC[C@@H](C[C@H](NC(=O)CN2CC(=O)N(CCCc3ccccc3)CC2=O)C(=O)c2nccs2)C1,91000.0
CHEMBL403445,CN[C@H](Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)N[C@](C)(CCCNC(=N)N)C(=O)c1nc2ccccc2s1.O=C(O)C(F)(F)F,6000.0
CHEMBL403654,N=C(N)NCCC[C@@H](NS(=O)(=O)Cc1ccccc1)C(=O)NCC(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)c1nccs1,180000.0
CHEMBL308948,N=C(N)NCCC[C@H](NC(=O)Cn1c(Cc2ccccc2)c(Cl)nc(NCCc2ccccc2)c1=O)C(=O)c1nccs1,470.0
CHEMBL360684,N=C(N)NCCCC(NC(=O)C1CCCC1)C(=O)c1nc2ccccc2s1,30.0
CHEMBL436851,CC(C)(C)CC(=O)N[C@H](Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCCNC(=N)N)C(=O)c1nc2ccccc2o1.O=C(O)C(F)(F)F,2.3
CHEMBL261646,Cc1cc(N2CCC(N(C)C(=O)CCS(=O)(=O)c3ccc4cc(Cl)ccc4c3)CC2)ccn1,200000.0
CHEMBL270515,CC(C)C[C@H](NC(=O)[C@@H](NC(=O)c1cccc(-c2ccccc2)n1)[C@@H](C)O)B(O)O,0.0
CHEMBL325041,CC(C)C[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)c1cnccn1)B(O)O,-1.0
CHEMBL255590,NCc1ccc2c(c1)C1(CCN(C(=O)c3ccc(C#Cc4ccccc4)o3)CC1)CO2,18000.0
CHEMBL257518,CC(=O)N1C[C@H](O)C[C@H]1C(=O)NC(CCCNC(=N)N)C(=O)c1nc2ccccc2s1,10.0
CHEMBL270422,NCc1ccc2c(c1)C1(CCN(C(=O)c3ccc(-c4ccccc4)o3)CC1)CO2,8600.0
CHEMBL270184,NCc1ccc2c(c1)C1(CCN(C(=O)c3ccc(Sc4ccccc4)o3)CC1)CO2,9100.0
CHEMBL404338,NCc1ccc2c(c1)C1(CCN(C(=O)c3ccc(CCc4ccccc4)o3)CC1)CO2,47000.0
CHEMBL257941,NCc1ccc2c(c1)C1(CC2)CCN(C(=O)c2ccc(C#Cc3ccccc3)o2)CC1,7700.0
CHEMBL258110,NCc1ccc2c(c1)C1(CCN(C(=O)c3ccc(C#Cc4ccccc4)o3)CC1)CN2S(=O)(=O)c1ccccc1,6700.0
CHEMBL404310,CS(=O)(=O)N1CC2(CCN(C(=O)c3ccc(C#Cc4ccccc4)o3)CC2)c2cc(CN)ccc21,50000.0
CHEMBL256799,CC(=O)N1CC2(CCN(C(=O)c3ccc(C#Cc4ccccc4)o3)CC2)c2cc(CN)ccc21,50000.0
CHEMBL272274,NCc1ccc2c(c1)C1(CCN(C(=O)c3ccc(C#Cc4ccccc4)o3)CC1)CN2,50000.0
CHEMBL273151,NCc1ccc2c(c1)C1(CCN(C(=O)c3ccc(C#Cc4ccc(O)cc4)o3)CC1)CO2,23000.0
CHEMBL271889,CC(C)(C)c1ccc(C#Cc2ccc(C(=O)N3CCC4(CC3)COc3ccc(CN)cc34)o2)cc1,13000.0
CHEMBL271890,Cc1ccc(C#Cc2ccc(C(=O)N3CCC4(CC3)COc3ccc(CN)cc34)o2)cc1,13000.0
CHEMBL256884,COc1ccccc1C#Cc1ccc(C(=O)N2CCC3(CC2)COc2ccc(CN)cc23)o1,5500.0
CHEMBL256886,Cc1ccccc1C#Cc1ccc(C(=O)N2CCC3(CC2)COc2ccc(CN)cc23)o1,12000.0
CHEMBL257058,NCc1ccc2c(c1)C1(CCN(C(=O)c3ccc(C#Cc4ccccc4Cl)o3)CC1)CO2,38000.0
CHEMBL271110,NCc1ccc2c(c1)C1(CCN(C(=O)c3ccc(C#Cc4ccccc4F)o3)CC1)CO2,12000.0
CHEMBL271109,NC(=O)c1ccc2c(c1)C1(CCN(C(=O)c3ccc(C#Cc4ccccc4)o3)CC1)CO2,39000.0
CHEMBL271210,N/N=C(\N)c1ccc2c(c1)C1(CCN(C(=O)c3ccc(C#Cc4ccccc4)o3)CC1)CO2,50000.0
CHEMBL273181,C/N=C(/N)c1ccc2c(c1)C1(CCN(C(=O)c3ccc(C#Cc4ccccc4)o3)CC1)CO2,50000.0
CHEMBL404305,N=C(N)c1ccc2c(c1)C1(CCN(C(=O)c3ccc(C#Cc4ccccc4)o3)CC1)CO2,1400.0
CHEMBL259603,O=C(CCS(=O)(=O)c1ccc2cc(Cl)ccc2c1)N1CCN(c2cccc3nc(CO)cn23)CC1,60000.0
CHEMBL450077,CC[C@H](C)[C@H](NC(=O)[C@H](C)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H]1CCCN1C(=O)[C@@H]1CCCN1C(=O)[C@H](C)NC(=O)[C@@H](NC(=O)[C@H](CCCCN)NC(=O)[C@H](Cc1cnc[nH]1)NC(=O)[C@H](CCSC)NC(=O)[C@H](CCCCN)NC(=O)[C@@H]1CCCN1C(=O)[C@H](CCC(=O)O)NC(=O)[C@H](C)NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(=O)CNC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CC(=O)O)NC(=O)[C@@H](N)CO)C(C)C)[C@@H](C)O)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CO)C(=O)O,5.0
CHEMBL455914,CC(C)c1ccc(CCN(C)S(=O)(=O)c2cc(C(=N)N)ccc2O)cc1,770.0
CHEMBL457391,CC(C)c1ccc(CCNS(=O)(=O)c2cc(C(=N)N)ccc2Cl)cc1,4000.0
CHEMBL513433,CC(C)c1ccc(CCNS(=O)(=O)c2cccc(C(=N)N)c2)cc1,9700.0
CHEMBL513605,CC(C)Oc1ccc(CCNS(=O)(=O)c2cc(C(=N)N)ccc2O)cc1,1700.0
CHEMBL463581,CC(C)c1ccc(CCNS(=O)(=O)c2cc(C(=N)N)ccc2O)cc1,800.0
CHEMBL463385,CC(=N)N1CCC(c2ccc(NC(=O)CN(Cc3cccc(OCC(=O)O)c3)c3cccc(C(=N)N)c3)cc2)CC1,6170.0
CHEMBL463179,CS(=O)(=O)c1ccccc1-c1ccc(CCNS(=O)(=O)c2cc(C(=N)N)ccc2O)c(OCC(=O)O)c1.Cl,1170.0
CHEMBL8260,O=c1cc(-c2ccccc2)oc2cc(O)c(O)c(O)c12,3700.0
CHEMBL485818,O=C(O)[C@H]1O[C@@H](Oc2cc3oc(-c4ccccc4)cc(=O)c3c(O)c2O)[C@H](O)[C@@H](O)[C@@H]1O,1000000.0
CHEMBL16171,COc1c(O)cc(O)c2c(=O)cc(-c3ccccc3)oc12,105000.0
CHEMBL464732,COc1c(O[C@@H]2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O)cc(O)c2c(=O)cc(-c3ccccc3)oc12,1000000.0
CHEMBL183513,COc1c(O)cc2oc(-c3ccccc3)cc(=O)c2c1O,61000.0
CHEMBL465561,COc1cccc(O)c1-c1cc(=O)c2c(O)c(OC)c(OC)c(OC)c2o1,110000.0
CHEMBL465771,COc1c(O)ccc(O)c1-c1cc(=O)c2c(O)cc(O)c(OC)c2o1,88000.0
CHEMBL465691,O=C1C[C@@H](c2c(O)cccc2O)Oc2cc(O)cc(O)c21,1000000.0
CHEMBL465772,O=C1c2c(O)cc(O)cc2O[C@H](c2c(O)cccc2O)[C@H]1O,1000000.0
CHEMBL515520,CN(C)C(=O)/C(C#N)=C(\Nc1cccc2c(Cl)c[nH]c12)N[C@H]1CCCCN(CC(=O)N2CCCC2)C1=O,1043.0
CHEMBL457702,N#CC(C#N)=C(Nc1cccc2c(Cl)c[nH]c12)N[C@H]1CCCCN(CC(=O)N2CCCC2)C1=O,10813.0
CHEMBL461297,COc1ccc(-n2nc(C(F)(F)F)c3c2C(=O)N(c2ccc(C4(CN(C)C)CC4)cc2)CC3)cc1,15000.0
CHEMBL479863,CN1CCc2nc(C(=O)N[C@@H]3C[C@@H](C(=O)N(C)C)CC[C@@H]3NC(=O)c3cc4cc(Cl)ccc4[nH]3)sc2C1,100000.0
CHEMBL570867,Cc1cc2cc(N/C(=N\C(=O)c3ccc(C(=O)N(C)C)nc3)N[C@H]3CCCCN(CC(=O)N4CCCC4)C3=O)ccc2o1,10000.0
CHEMBL593461,Cc1ncc2n1C(=O)N(C1CCN(C(=O)[C@H](O)CS(=O)(=O)c3ccc4cc(Cl)ccc4c3)CC1)C2,60000.0
CHEMBL593482,O=C(CCS(=O)(=O)c1ccc2cc(Cl)ccc2c1)N1CCC(N2Cc3cnc(CO)n3C2=O)CC1,60000.0
CHEMBL601216,CS(=O)(=O)c1ccccc1-c1ccc(NC(=O)c2cc(C(F)(F)F)nn2-c2cccc(CNC(=O)CN)c2)c(F)c1,1200.0
CHEMBL591955,CS(=O)(=O)c1ccccc1-c1ccc(NC(=O)c2cc(C(F)(F)F)nn2-c2cccc(-c3n[nH]c(=O)[nH]3)c2)c(F)c1,2500.0
CHEMBL592159,CS(=O)(=O)c1ccccc1-c1ccc(NC(=O)c2cc(C(F)(F)F)nn2-c2cccc(-c3nnc(N)s3)c2)c(F)c1,2500.0
CHEMBL591726,CS(=O)(=O)c1ccccc1-c1ccc(NC(=O)c2cc(C(F)(F)F)nn2-c2cccc(-c3nnc(N)[nH]3)c2)c(F)c1,160.0
CHEMBL578474,CS(=O)(=O)c1ccccc1-c1ccc(N2CCc3c(C(F)(F)F)nn(-c4cccc(-c5n[nH]c(=O)[nH]5)c4)c3C2=O)cc1,4200.0
CHEMBL592400,CN(C)Cc1nccn1-c1ccc(N2CCc3c(C(F)(F)F)nn(-c4cccc(-c5n[nH]c(=O)[nH]5)c4)c3C2=O)cc1,4200.0
CHEMBL592401,CN(C)Cc1ccccc1-c1ccc(N2CCc3c(C(F)(F)F)nn(-c4cccc(-c5n[nH]c(=O)[nH]5)c4)c3C2=O)cc1,4200.0
CHEMBL577677,O=C1c2c(c(C(F)(F)F)nn2-c2cccc(-c3n[nH]c(=O)[nH]3)c2)CCN1c1ccc(-c2ccccc2CN2CC[C@@H](O)C2)cc1,4200.0
CHEMBL578098,O=C1c2c(c(C(F)(F)F)nn2-c2cccc(-c3n[nH]c(=O)[nH]3)c2)CCN1c1ccc(-c2ccccc2CN2CCCC2)cc1,4200.0
CHEMBL578906,Cc1nn(-c2cccc(-c3n[nH]c(=O)[nH]3)c2)c2c1CCN(c1ccc(-c3ccccc3CN3CCCC3)cc1)C2=O,4200.0
CHEMBL579107,NC(=O)c1nn(-c2cccc(-c3n[nH]c(=O)[nH]3)c2)c2c1CCN(c1ccc(-c3ccccc3CN3CCCC3)cc1)C2=O,4200.0
CHEMBL231779,COc1ccc(-n2nc(C(N)=O)c3c2C(=O)N(c2ccc(N4CCCCC4=O)cc2)CC3)cc1,4200.0
CHEMBL1084908,N#Cc1cnc(NCC(F)(F)c2ccccc2)c(=O)n1CC(=O)NCCONC(=N)N,105.0
CHEMBL1083499,Cc1cnc(NCC(F)(F)c2ccccc2)c(=O)n1CC(=O)NCCONC(=N)N,128.0
CHEMBL1083500,Cc1cnc(NCCc2ccc(F)cc2)c(=O)n1CC(=O)NCCONC(=N)N,1600.0
CHEMBL1083501,Cc1cnc(NCCc2ccc(F)c(F)c2)c(=O)n1CC(=O)NCCONC(=N)N,850.0
CHEMBL1083189,Cc1cnc(NCCc2ccc(F)cc2F)c(=O)n1CC(=O)NCCONC(=N)N,3400.0
CHEMBL1083190,Cc1cnc(NCCc2ccc(C(F)(F)F)cc2)c(=O)n1CC(=O)NCCONC(=N)N,2800.0
CHEMBL1083191,COc1ccc(CCNc2ncc(C)n(CC(=O)NCCONC(=N)N)c2=O)cc1,3000.0
CHEMBL1086402,COc1ccc(CCNc2ncc(C)n(CC(=O)NCCONC(=N)N)c2=O)cc1OC,3100.0
CHEMBL1087669,CCc1ccc(CCNc2ncc(C)n(CC(=O)NCCONC(=N)N)c2=O)cc1,2200.0
CHEMBL1087670,Cc1cnc(NCCc2ccc3c(c2)CCC3)c(=O)n1CC(=O)NCCONC(=N)N,2500.0
CHEMBL1087037,Cc1cnc(NCCc2cccc3ccccc23)c(=O)n1CC(=O)NCCONC(=N)N,500.0
CHEMBL1087038,Cc1cnc(NCC(c2ccccc2)c2ccccc2)c(=O)n1CC(=O)NCCONC(=N)N,420.0
CHEMBL1088332,N=C(N)NOCCNC(=O)Cn1c(Cl)cnc(NCC(F)(F)c2ccccc2)c1=O,370.0
CHEMBL1077101,Cc1ccc(CCNc2ncc(C)n(CC(=O)N(C)CCONC(=N)N)c2=O)cc1,2500.0
CHEMBL1095032,O=C([C@H](O)CS(=O)(=O)c1ccc2cc(Cl)ccc2c1)N1CCC(N2CCCNC2=O)CC1,60000.0
CHEMBL1288927,CC(C)C[C@@H]1NC(=O)[C@@H](C2CCCCC2)NC(=O)[C@H](c2ccccc2)CCCCc2[nH]c3ccc(Cl)cc3c2CNC1=O,0.281
CHEMBL1290179,CC(C)C[C@@H]1NC(=O)[C@@H](C2CCCCC2)NC(=O)CCCCCc2[nH]c3ccc(Cl)cc3c2CNC1=O,1.22
CHEMBL1288926,CC(C)C[C@@H]1NC(=O)[C@@H](C2CCCCC2)NC(=O)[C@H](c2ccccc2)C/C=C/Cc2[nH]c3ccc(Cl)cc3c2CNC1=O,0.031
CHEMBL1288925,C=CCc1[nH]c2ccc(Cl)cc2c1CNC(=O)[C@H](CC(C)C)NC(=O)[C@H](NC(=O)[C@@H](CC=C)c1ccccc1)C1CCCCC1,0.02
CHEMBL1290074,C=CCCC(=O)N[C@@H](C(=O)N[C@@H](CC(C)C)C(=O)NCc1c(CC=C)[nH]c2ccc(Cl)cc12)C1CCCCC1,0.264
CHEMBL1289978,CC(C)C[C@@H]1NC(=O)[C@@H](C2CCCCC2)NS(=O)(=O)CCCCCc2[nH]c3ccc(Cl)cc3c2CNC1=O,0.296
CHEMBL1289860,CC(C)C[C@@H]1NC(=O)[C@@H](C2CCCCC2)NS(=O)(=O)CC/C=C/Cc2[nH]c3ccc(Cl)cc3c2CNC1=O,0.328
CHEMBL1289753,C=CCCS(=O)(=O)N[C@@H](C(=O)N[C@@H](CC(C)C)C(=O)NCc1c(CC=C)[nH]c2ccc(Cl)cc12)C1CCCCC1,0.142
CHEMBL1241348,C=C[C@@H]1C[C@]1(NC(=O)[C@@H]1C[C@@H](Oc2cc(-c3csc(NC(=O)C(C)C)n3)nc3c(Br)c(OC)ccc23)CN1C(=O)[C@@H](NC(=O)OC1CCCC1)C(C)(C)C)C(=O)O,2.0
CHEMBL1782499,C[C@]1(O)CC[C@@H]2C(C(=O)O)=CO[C@@H](O[C@@H]3O[C@H](COC(=O)/C=C/c4ccccc4)[C@@H](O)[C@H](O)[C@H]3O)[C@@H]21,200000.0
CHEMBL1782500,C[C@]1(O[C@@H]2O[C@H](COC(=O)/C=C/c3ccccc3)[C@@H](O)[C@H](O)[C@H]2O)CC[C@@H]2C(C(=O)O)=CO[C@@H](O[C@@H]3O[C@H](COC(=O)/C=C/c4ccccc4)[C@@H](O)[C@H](O)[C@H]3O)[C@@H]21,200000.0
CHEMBL1782501,C/C(=C\CO)CC/C=C(\C)C(=O)OC/C=C(\C)CC/C=C(\C)C(=O)O,200000.0
